
20/01/2023	17197795-ef60-4aab-a69d-7401ad06a9e2 	 GET	 undefined	/home logged
5/11/2023	ac80a5a4-9c4f-4e45-afcc-219bf80a9e9b 	 GET	 undefined	/employee logged
5/11/2023	05a3a0be-6c7f-4989-b3cd-09150f58331f 	 GET	 undefined	/register logged
5/11/2023	c5094c51-c1d8-4e77-88b8-37050ff1ceaf 	 GET	 undefined	/login logged
5/11/2023	e812eb0e-a5da-4d1d-aa30-10874ce73cd9 	 GET	 undefined	/logout logged
5/11/2023	6b0cd3cd-7157-438f-8939-7f8b837bd19d 	 GET	 undefined	/logout logged
5/11/2023	eeef5c7f-7c0c-4921-8658-860dbb196b12 	 GET	 undefined	/employee logged
5/11/2023	07c97be4-9add-44b4-ab60-f5e90d918f50 	 GET	 undefined	/employee logged
5/11/2023	216140b7-305b-4b75-8638-9cd69283955e 	 GET	 undefined	/home.html logged
5/11/2023	4ae3749a-c96d-46a6-b602-86b59b4b5cff 	 GET	 undefined	/style.css logged
5/11/2023	0de330a4-2f8e-480e-bbf3-ec1d88e5cdb5 	 GET	 undefined	/index.html logged
5/11/2023	463f3da6-3f65-4ae7-a6e3-0370df56b50b 	 GET	 undefined	/img/node.png logged
5/11/2023	a216eaa3-1f10-4ab1-8192-9b09b4a37b8b 	 GET	 undefined	/tools logged
5/11/2023	553ddb14-eb4f-4502-9a73-6f8abd34a73f 	 GET	 undefined	/favicon.ico logged
5/11/2023	55e7e1a5-f993-41fb-879c-85d9ce638193 	 GET	 undefined	/home.html logged
5/11/2023	84b794f1-195d-4b53-8c8d-4a41a41960f4 	 GET	 undefined	/style.css logged
5/11/2023	5f80c0d5-870b-4f63-9f17-388ee1387801 	 POST	 undefined	/employee logged
5/11/2023	c81cb18a-3bef-4909-9e77-ff4b034a8013 	 GET	 undefined	/home.html logged
5/11/2023	e2cfb614-7378-48fb-90e8-859daa28b45d 	 GET	 undefined	/style.css logged
5/11/2023	a18f5371-a365-45f1-8fbe-69137ba052f7 	 GET	 undefined	/employee logged
5/11/2023	47369b8c-45e4-4502-8821-90fbb4d38ede 	 GET	 undefined	/employee logged
5/11/2023	6164d541-e5a9-4390-97fd-f94c95005e67 	 POST	 undefined	/employee logged
5/11/2023	f7f01c91-40c8-4f59-a9cb-a614075ee4b7 	 POST	 undefined	/employee logged
5/11/2023	78d1a76f-40cf-4f32-b4da-b54d8554a30e 	 GET	 undefined	/employee logged
5/11/2023	c0c06f4d-2fc7-4cf9-a02e-db8bb5d41206 	 GET	 undefined	/home-page logged
5/11/2023	73f788db-3183-4e33-ad17-09a23f8e74e1 	 GET	 undefined	/home-page logged
5/11/2023	4355f75c-27e5-4bb8-b300-f2ee2aefeedd 	 GET	 undefined	/index logged
5/11/2023	ffcdf0b6-4611-49e4-8428-1a4f791676df 	 GET	 undefined	/register logged
5/11/2023	01a4145e-d256-488f-aeef-628a359df1a1 	 POST	 undefined	/register logged
5/11/2023	b17c7511-3fbb-409c-8e0c-2fe8af5b9772 	 POST	 undefined	/login logged
5/11/2023	abd1eeb5-2780-4e2c-92c7-b3f5c09038be 	 POST	 undefined	/login logged
5/11/2023	d4478826-d5ea-4d8a-a27f-3b32d363938e 	 POST	 undefined	/login logged
5/11/2023	c0ae4eef-0389-4c5a-8535-35fee2d841c0 	 POST	 undefined	/register logged
5/11/2023	20247590-e239-444d-a515-8cc1fabfc67a 	 POST	 undefined	/login logged
5/11/2023	78c0af26-f844-4da8-aa8b-c14cdda9e3db 	 POST	 undefined	/employee logged
5/11/2023	f825e3c7-5c0f-4117-a2c6-7d685e723c8a 	 GET	 undefined	/employee logged
5/11/2023	e2d07b25-6571-4b89-bc4d-c65534c47fbd 	 GET	 undefined	/employee logged
5/11/2023	abc10baa-0fb9-4943-8a84-65e7ebef3d2e 	 GET	 undefined	/employee logged
5/11/2023	ea0c0647-c340-4cd9-8a49-b4da7a684d6b 	 GET	 undefined	/employee logged
5/11/2023	99e3a526-6ce7-4af1-a93f-d6e9290c6240 	 GET	 undefined	/employee logged
5/11/2023	8e5580bf-9a82-49fd-a4d5-66d2421f126d 	 POST	 undefined	/employee logged
5/11/2023	74855917-0c0e-4cd5-ae27-cbf2e2e66662 	 PUT	 undefined	/employee logged
5/11/2023	2b4a71ae-828c-451b-8a0a-19c408fcc159 	 DELETE	 undefined	/employee logged
5/11/2023	6fc30d76-832d-442a-a7bb-0ab19eced3fb 	 DELETE	 undefined	/register logged
5/11/2023	cf1a9f0e-741c-406f-b50b-34eb649eca77 	 POST	 undefined	/register logged
5/11/2023	aa4ac789-df5f-47c0-b75e-073e63869fc9 	 POST	 undefined	/register logged
5/11/2023	fc71d51e-a26b-4549-9712-8738dc3857b7 	 POST	 undefined	/login logged
5/11/2023	d9ef0361-74ac-4708-922c-5b3685390d46 	 POST	 undefined	/login logged
5/11/2023	1e74a852-3b02-44fc-86cc-9dedb6c1b27c 	 POST	 undefined	/login logged
5/11/2023	0c3c2df3-fd4f-42cb-b777-8f676d78b050 	 POST	 undefined	/login logged
5/11/2023	737b19f5-4d8a-4a1b-80e4-3ea8df265829 	 POST	 undefined	/login logged
5/11/2023	e203f8a6-2cb9-47f2-98f9-69daeffa5d67 	 POST	 undefined	/login logged
5/11/2023	9b0817f3-0d39-4e33-84fe-f7c3c3c4d77b 	 GET	 undefined	/register logged
5/11/2023	763daa0c-22cb-4dd7-b083-078aa40c8525 	 POST	 undefined	/employee logged
5/11/2023	542007df-8c93-427b-9dae-7a46df8634fc 	 POST	 undefined	/employee logged
5/11/2023	fbafbc62-7b42-49c2-979c-e2de5a8aa2b7 	 GET	 undefined	/employee logged
5/11/2023	d2f6a880-735d-4504-8a5f-02c9833a5ff3 	 GET	 undefined	/register logged
5/11/2023	08772386-3ae8-4d8e-bdf8-67efbeaae6b3 	 GET	 undefined	/register logged
5/11/2023	cc9fb080-7381-4fd4-8992-6f987abbb8d1 	 POST	 undefined	/register logged
5/11/2023	2d10996e-70c5-4be9-93e1-f22382644c92 	 POST	 undefined	/login logged
5/11/2023	949580e7-5078-4a18-a565-9cbde4215b01 	 POST	 undefined	/login logged
5/11/2023	af0dd142-bfe6-4f2e-8780-3a921681ee3f 	 POST	 undefined	/register logged
5/11/2023	d42607f3-36e7-4458-ad6d-409316b16352 	 POST	 undefined	/register logged
5/11/2023	e62acd49-9600-4fa8-a153-ea7354a2942a 	 POST	 undefined	/register logged
6/11/2023	a63e7eb9-82ca-4649-b4b6-299164f674eb 	 POST	 undefined	/register logged
6/11/2023	eef2e6bd-91ca-406a-a505-663736cf9029 	 POST	 undefined	/register logged
6/11/2023	1577676f-86a2-47a6-a74c-f033a204bc75 	 POST	 undefined	/register logged
6/11/2023	a2fa15cd-6766-4e02-a84c-b6da68687fa3 	 POST	 undefined	/register logged
6/11/2023	1860b8ac-2ae6-4dd5-8ee2-1200c77de57f 	 POST	 undefined	/employee logged
6/11/2023	7c481ac6-ea76-4e4a-97a6-c7d60aa11b34 	 POST	 undefined	/employee logged
6/11/2023	4f74c6c1-3f23-4185-97e9-688bd655cce3 	 POST	 undefined	/register logged
6/11/2023	ad60dc43-6f79-4ba3-b7a8-482cf48deb7d 	 POST	 undefined	/register logged
6/11/2023	4025c25f-1b49-4c78-a0be-ddf6547c9d19 	 POST	 undefined	/register logged
6/11/2023	a9017238-1660-447b-86b5-af7fe9508edc 	 POST	 undefined	/register logged
6/11/2023	3fbc6af9-700a-4a5c-a775-c3442daa5d7e 	 POST	 undefined	/register logged
